2701,The best way to get #burtonout is to vote for @RuthCoppingerTD in #dubw + convince friends and family that live here to do the same #ge16,,,
2702,"At a press conference today, AAA-PBP candidate Brigid McShame said much could be learned from a ban on hairy foreigners. #ge16",,,
2703,@rte gives platform to #climatechange deniers but excluded @greenparty_ie from #GE16 debates. Shocking! #VoteGreen2016,,,
2704,@barbarascully well said B. wish u were standing in my area as  ex @labour voter looking for a new home #GE16,,,
2705,"He accepts responsible, right so fuck off take your #cult with you and give us our #ge16 #vinb",,,
2706,it wouldn't be the most misleading thing they've done!! #SocDems #GE16,,,
2707,"Loads of questions abt 8th amendment, childcare, local planning & housing on the doors across #DublinCentral & support for @Paschald #GE16",,,
2708,"@psneeze Who are these 70,000 he wants to bring home? There aren't enough jobs or homes for the, eh, present electorate. #GE16",,,
2709,@immigrationIRL @DilW @DorasLuimni @ENARIrl @NascIreland @NWCI @ROIsaysno @SIPTU you want to put Muslim migrants in ghost estates? #ge16,,,
2710,Here's what #Green Party members were up to this weekend #GE16 #rtenews,,,
2711,Thought that just went through my head 'ooh that's exciting a podcast about the Irish general election' it's amazing I have friends really,,,
2712,Prep well underway for campaign launch tonight #GE16 @DessieEllisTD @MaryLouMcDonald,,,
2713,The only way to fund the health service is to demand a unilateral write down of the bankers debt #peoplesdebate #PBP #GE16 #VinB,,,
2714,Hear #Cork North Central candidate @Oliver_Moran say why you should #VoteGreen2016  @GreenParty_IE #GE16,,,
2715,Get this trending #AgEndaOut Seeing that they have taken down or banned #EndaOut,,,
2716,.@CathMurphyTD @caulmick still think your purple would go well alongside a #Right2Change logo. The movement wants unity for #GE16,,,
2717,@ecoartnotes Hi - could you share this street meditation #climatechange #ge16 event?,,,
2718,Great night out on the doors...although the cold was clearly getting to the photographer :-)  #GE16  #dublinbaysouth,,,
2719,@mrsims82 Kilkenny/Carlow. Can't wait for #ge16,,,
2720,use ur vote wisely in #ge16. The price paid by the most vulnerable is unacceptable.This is not recovery. This is sacrifice #MyHomelessFamily,,,
2721,Assistive tech provider asked @TomClonan to pick 3 curriculum subjects only to make accessible for his son #disableinequality #GE16,,,
2722,"Developer could challenge Banking Inquiry's report, potentially delaying General Election",,,
2723,"#RenewableEnergy is a tool for a rural development""- #Tipperary candidate @GearoidFitzG #VoteGreen2016 #GE16
2724,""Smartvote result on zero hour contracts in Waterford #GE16 , 5 against are against, 3 are on the fence  .",,,
2725,Courts will not turn a blind eye to abortion - we must take the law into our own hands #RepealThe8th #GE2016,,,
2726,Make #Cologne an election issue for Ireland. Women's safety must be prized!! Allison Pearson,,,
2727,@TweetMmmTheatre #FineGael have launched their #GE2016 manifesto, includes radical plans for the arts.,,
2728,The media is owned by FG interests. They want FG propped up by ANYONE,,,
2729,Confused about the Irish General Election? Take the test to find which candidate shares your values. #GE16,,,
2730,"Supporting this #EarlyYears @StartStrongIrl #GE16 campaign on Affordability, Quality, & Accessibility this morning",,,
2731,Former Fianna Fáil TD 'loses hunger for politics' and decides not to run in General Election  ,,,
2732,@UnaMullally Hi Una. Hope you can make it to the launch of @ONAIreland for an election special. RSVP via  Áine,,,
2733,That Earn Our Vote elderly group is on Twitter by the way - @EarnOurVote16 #greyvote #ge16,,,
2734,"Cuting taxes, supporting workers & delivering efficient public services #GE16 #Carlow #Kilkenny",,,
2735,Ireland's Rebound Is European Blarney  #GE16,,,
2736,Fear of Change > or < Actual Change? #Ge16 It's about self respect. #jan23,,,
2737,We're not ruling anyone in or out ahead of #ge16,,,
2738,Bloated voter register raises the risks of electoral fraud  via @Independent_ie report,,,
2739,@WildIreland Hi - could you share this street meditation #climatechange #ge16 event?,,,
2740,"Not to mention IW and LPT tax, etc.! #GE16 Vote left.!",,,
2741,Who should you consider voting for in the General Election next month? #GE16 Take the test based on 30 answers...,,,
2742,@joanburton That you are party to an illegal process to institute criminal proceedings against children will weigh heavily on you in #GE2016,,,
2743,Q&A shows how clueless Irish politicians are about the consequences of the #climatechange #wef #VoteGreen2016 #GE16,,,
2744,So @cooper_m #Chumocracy #Enda interview proved my point. #GE16 & #theleastworstoption lie. pls share  ,,,
2745,So @campaignforleo comes to town Tues to launch @PatDeeringTD #GE16 campaign & typically @R2HousingCWKK @R2ChangeCWKK protest. #Dopes,,,
2746,Homelessness is an fg policy #EndaOut,,,
2747,@irishexaminer so it looks like new variants of #scambridge is on the way #GE16,,,
2748,"@NewstalkFM #ge16 Min.Lynch not mentioning Mental Health,her area. In youth area 2Children per school can only be seen by NEPS. #DIGNITY",,,
2749,#cblive do homeless ppl even get to vote in #ge16  ??  without an address I bet not,,,
2750,@pppolitics any ETA on when the last few constituencies will be up on the site for #ge16 ?,,,
2751,@AodhBC in DBN @averilpower @AodhanORiordain @OCallaghanCian Michael McDonagh @horganjonesjane jump to mind #dubbn #ge16 #marref,,,
2752,ICYMI Sligo on Sunday 7pm - #GE16 launch @MacManusChris with @MaryLouMcDonald #JoinTheRising #BetterWithSinnFéin,,,
2753,Remember that guys its your vote your choice who you vote for is your own business #GE16 #fgaf,,,
2754,Our #ge16 candidate tracker @thejournal_ie is gawgeous. Here's desktop but go mobile for the shiniest experience ,),,
2755,I have a direct democracy whackaloon running in Ge16. Any questions in case they darken my door?,,,
2756,Martin left red-faced over senator's misquoting claim,,,
2757,If only this was shocking... #IBRC inquiry & #BankingInquiry - tax payer funded shams to impress voters. #GE16,,,
2758,"Yes, and Fine Gael followed with Australia - two cheeks of the one arse. #twip #GE16",,,
2759,"Not to mention the €€€'s burned on ""Private Polling"" and ""Behavioural Profiling"". Disgusting. #GE16",,,
2760,Fine Gael-ness for you..wants to deny history ......Bruton wary of Army's 1916 school visits  via @Independent_ie,,,
2761,"The job isn't complete"" because @endakennytd and @finegael half-arsed it! Delusional. #EndaOUT #GE16
2762,Invigorating day with GE16 candidates @WomensManifesto today me and @jonnyfallon
2763,@brianhayesMEP now addressing the meeting on the forthcoming #GE16 #ArdFheis16
2764,Thousands fill the halls at @fiannafailparty's Ard Fheis. Preparing to fight for a fairer recovery in #GE16. #af16
2765,.@FitzgeraldFrncs commits 'We reopened the Garda College in Templemore & won't let it close again!' #fgaf16 #GE16
2766,.@CormacDevlin concludes remarks by asking supporters to give him their 1st pref. vote & continue support for Mary Hanafin #GE16 #DEV4DL
2767,Shatter has that special trait common to many politicians: not knowing when they're not wanted.
2768,""* I think I'll go into politics*  *Well, you know you'll be grilled by Richard Crowley*. *Okay forget it then* #GE16 @thisweekrte",,,
2769,#Vinb Enda get out NOW #finegael #ge16,,,
2770,"List of #GE16 candidates pledging support for 800,000 Irish with brain conditions  Get added",,,
2771,Thank God the fascist sub-BNP cretins @AitheantasEire are too thick and incompetent to ever get elected.  #GE16,,,
2772,#Vinb is as bad as #RTEbias recently. All on election mode. The establishment fear change. #GE16,,,
2773,See the great motivation to drive on to a better future - is the belief things can be and WILL BE better #ge16,,,
2774,This is why we need reform of TD's salary & expenses - key to @gearoid4green #ge16 campaign,,,
2775,The official @rtenews Twitter account for Election 2016 information on Meath West #mhw #ge16,,,
2776,The aftermath of #fgaf2016 leader's speech - @EndaKennyTD (#ge16),,,
2777,Following the General Election - Check out the daily updates on  @irishexaminer #GE16,,,
2778,"Also rejected by FG/Lab: disability, language and cultural rights. They don't believe any of these should be in our constitution. #GE16",,,
2779,Leaflet from ken Smollen -Irish Democratic Party- Offaly #ge16,,,
2780,I wish you all the luck in the #GE16 hope @SocDems can change the landscape,,,
2781,Enda Kenny says he was never a member of the Michael Lowry and he wants to see all the Michael Lowrys taken out of Irish politics... #GE16,,,
2782,"@RTEtvdocs @RTEOne really glad to see this.  #GE16 needs to hear their voices, and ours. It's a disgrace the way these families are treated",,,
2783,We wont pay- hit them on election day. Cllr Michael O'Brien spoke today at #Right2Water protest. #dubbn #dubw #ge16,,,
2784,Plenty of room for growth in China: GE #GE16 #DavosWEF #SpecialReports #Politics #US:News,,,
2785,"Garda numbers in an Irish election is like a border wall in a Republican primary. ""My wall will be 50ft high!"" ""Wimp! Mine'll be 100ft!""",,,
2786,"BREAKING: Taoiseach @EndaKennyTD says he will NOT announce date of #ge16 this evening, adding date is irrelevant, choice is important #ntfm",,,
2787,Shane Féin: an excellent name coined by the Sunday Times for the rackety Shane Ross Faction.  #GE16,,,
2788,"Alan Kelly would have to canvass with Jesus, Mother Teresa & the Dalai Lama to have any hope  of getting re-elected. #ge16",,,
2789,Ardfheis hears about Irish language group's call not to vote for Fine Gael: Dublin Bay North delegate Jeff Joh...,,,
2790,Big wave surfer /eco farmer turning green politician?  Nice!,,,
2791,Minister Noonan himself admits risk to Ireland should #QuantitativeEasing be stopped. Watch here:  #GE16 #debtburden,,,
2792,Look forward to seeing you at our stand @noelrock #fgaf16 #ge16 #askabouthousing,,,
2793,"It's hot air Seán, get over it' - Niall McMonagle The #GE2016 was it? #Todaysor   No, #KingLear & that poor Cordelia!!!! #Shakespeare",,,
2794,I think Ruairi didn't really understand what he was signing. It's the kind of thing you do in an election.  #GE16,,,
2795,I can safely say these young people did a brilliant job influencing #GE2016 candidates to #InvestInChildhood today,,,
2796,I'd rather never knock another door than vote to support a coalition deal with #Lowry #GE16,,,
2797,I wish her nothing but luck but surely that will interfere with the flight path to Dublin Airport?,,,
2798,@geraldinefitzg And now they want us to pay for it again & again & again. #IrishWater #siteserv #not1pipe #no2iw #Jan23 #GE16,,,
2799,Heading up to Dublin tomorrow on 6am big blue fun bus aka @aircoach for @SocDems manifesto launch *feels like kid on Christmas Eve* #GE16,,,
2800,"""This government did not sit on it's hands, it restored the economy"" @KathleenLynchTD  @NewstalkFM #GE16 #CKNC",,,
2801,"@popelancaster Understandable. That's your personal view, yes? The Ireland vote showed that even Catholicism is embracing it.",,,
2802,Right - lets sort this all out at #ge16 - #EndaOUT,,,
2803,"Mícheál Martin has forgotten #fiannafail introduced USC, cut+ then reversed cuts on OAP's & put plans in place for #irishwater #GE16 #af16",,,
2804,"Phil Hogan 2010: ""more checks and balances for cabinet ministers..in the decision-making process"" #GE16",,,
2805,@TodaySOR labour have crossed over to the darksidw. @RuthCoppingerTD with the quote of the election so far. #GE16 single figure wipeout due.,,,
2806,#GE16 candidates are coming off the fence on   Students are ready to #MakeASmartVote @TheUSI,,,
2807,"If more of the same isn't good enough, then please vote for change - @RoisinShortall #socdems #GE16",,,
2808,The legitimate #SinnFein denouncing #FiannaFail and Clann na Poblachta for accepting the 26 county parliament #ge16,,,
2809,The official @rtenews Twitter account for Election 2016 information on Dublin Rathdown #dubrd #ge16 #election2016,,,
2810,THIS IS THE REAL INSULT OF @FineGael  TO THE IRISH PEOPLE.... YOUR PRETEND RECOVERY FOR WHO ? #vinb #todaysor #GE16,,,
2811,"@PatDeeringTD  please pledge your support for people with neuro conditions  #GE16 #800,000minds #nai #2016election",,,
2812,".@NiamhPuirseil And the award for most spurious ""public meeting"" in #ge16 so far goes to Colm Brophy, FG, #dubsw , for ""Meet the Candidate.""
2813,At Jennifer Murnane O'Connor's public meeting on Carlow Town Rejuvenation #ge16
2814,I will give my #1 vote to the party promising to end this vicious cycle of February elections. #soggy #GE16
2815,""ICYMI: With #ge16 around the corner, RTÉ News Now has launched on Sky Ireland. We can be viewed on channel 578.  Tune in!",,,
2816,Thank you @DonegalHour really appreciate the support great page #PaddyHarte #Harte4TD #Donegal #GE2016,,,
2817,I've nearly passed an egg laughing at that one.,,,
2818,You promised a bail out but you sold us out #fgaf16 #EndaOUT #GE16 #PBP plan B was there u choice to line the banks pockets instead traitor,,,
2819,"In the last year, we've heard many reasons why #mentalhealth should be on #GE16 agenda. #ourstateofmind",,,
2820,"All set for another canvass in Knocknacarra, great response so far. Meeting plenty of former colleagues from my Aviva days #GE16 #Galway",,,
2821,"@SvtigerStephane @LesleyLkkirwan @Castletonian @LorHiggins @labour shows  voters they are going after, and it int me exlifelong lab. #GE16",,,
2822,"@lawkercai Hi, could you share this street meditation #climatechange #ge16 event?",,,
2823,@SvtigerStephane @LesleyLkkirwan @Castletonian @LorHiggins @labour  the scarf is probably knock off like @labour #GE16,,,
2824,"If you can't pick up on the simple solution in front of you, you don't deserve to be elected #Ge16",,,
2825,Hope to see you at our stand later @podonovan #ge16 #fgaf16 #askabouthousing,,,
2826,"Out speaking with some constituents in Pinocchio's Ranelagh, earlier this morning. #GE16",,,
2827,"@ireland this might help also, we've created a open database of #GE2016 candidates available here",,,
2828,"Enda Kenny, 2011: ""team of people that the FG party have is the best..competent, professional,efficient people"" GE16 ",,,
2829,"Politicians make promises during an election that they have no intention of keeping, to paraphrase P Rabbitte  #GE16",,,
2830,Kenny under pressure over accommodation for homeless  via @Independent_ie,,,
2831,"Fornication, a great evil in this degraded age.   #ge16",,,
2832,Satirical Tweet from Parody Account? #GE16 Keep the Spin Recovery Going,,,
2833,@Castletonian perhaps the other 'tiers' might be added coming up to #GE16 in the form of promises anyway  @jaynemaura1,,,
2834,"Great canvas in Callan tonight, very positive response @CllrPaddyMcKee @RENUAIreland #GE16",,,
2835,Check out @DLFineGael's #GE16 candidate @MariaBaileyFG's profile on @thejournal_ie,,,
2836,@EleanorFitz *Public Meeting to discuss how us Politicians actually don't really think you're completely thick* #GE16,,,
2837,#GMC in Arklow 9 Feb 2015 Lets send this gov packing along with #irishwater #Jan23 #GE16 #Rebellion,,,
2838,On way to the big shmoke for the launch of @smartvoteie in partnership with @TheUSI ! Great tool to #MakeASmartVote this #GE16,,,
2839,@Independent_ie 'Bertie' to be your election analyst! Give us a break already. Jobs for the 'boys' still alive in good old Ireland.,,,
2840,@amomcnally doors iv been knocking on had people crying not sweating. really out of touch with d physical toll of d recovery #GE16 #EndaOut,,,
2841,Low income wage earners - wages reduced in downturn must be restored.  Stand up for fair wages - make work pay.,,,
2842,@jonnyfallon @Castletonian there are 3 items that will dominate the election. 1 hospital 2 irish water 3 austerity,,,
2843,Ages since I have stayed up past my bedtime to watch #vinb. Interesting debate tonight well-chaired by @Mickcliff. Total #GE16 wonkery,,,
2844,Latest leaflet outlining what an actual recovery would look like for workers and communities... @electionlit #ge16,,,
2845,The team at the Square Tallaght thanks to the staff there. Getting a gr8 response! #GE16 #Voteburke,,,
2846,Anti-water charges leader promises 'the biggest protest in Ireland ever' before election -,,,
2847,"Enda Kenny 2011: ""I want to assure you, I will be decisive but fair. We have to stop the rot"" #GE16  #cblive",,,
2848,Save the date! On the 17/02/16 at 6.30 pm we are launching the Integration Roadmap. #integration #migrants #ge2016,,,
2849,"I always thought the Irish people were proud to be Irish, so why do so many vote Fine Gael, Fianna Fail or Ireland Labour? @sinnfeinireland",,,
2850,.@pppolitics what are the odds for at least 3 TDs being asked to withdraw from the Dáil chamber before #ge16 is called?,,,
2851,#FF Ard Fheis packed #GE16,,,
2852,There goes the Irish Catholic vote...,,,
2853,#EndaOut <<<get it #trending #Right2Water #GE16 #irishwater #ireland2016 #fgaf16 #not1pipe #revolution #Rebellion,,,
2854,@daisymcandrew Are you keeping an eye on our impending general election in Ireland???,,,
2855,Recently @rte suggested that Older Citizens could hold the key to the Irish Election.They'll have a big say that's for sure.,,,
2856,Impact now providing membership for #ECCE professionals! Very interesting development #GE16 is going to prove very interesting! @IrishTimes,,,
2857,@mairedev @tsipras_eu @podemos Ireland getting ready to vote left #GE16,,,
2858,Is there any candidate out there contesting #ge16 not getting a great happy clappy reception as being declared constantly on Twitter?,,,
2859,Two polls show Fine Gael 11 points ahead in Election run-up: Mainstream parties will be looking to take a shar...,,,
2860,Delaney's Donkey:  #AlanKelly insists FAI chief #Delaney's backing was within rules of the game  via @Independent_ie,,,
2861,@HHumphreysFG please pledge your support for people with neuro conditions   #GE16 #800000minds #NAI #2016election,,,
2862,"@ShevyF if Ireland can vote for marriage equality it can tolerate awful, dreadful deviants like you.",,,
2863,Another reason why @labour will find it tough on the canvass  #GE16,,,
2864,#ge16 #louth Election Launch. @ Westcourt Hotel,,,
2865,To help our followers (& potential voters) through #GE16 spin we're preparing guest blogs & info pages re candidate/party #windfarm pledges,,,
2866,Great piece by @ronanbagnall on the impact of Social Media on #GE16 and the candidates running in #Cork east,,,
2867,"Holed up in a Jury's Inn, Fine Gael Senator Bing Conroy unveiled a night of reckless abandon [emoticon] #ge16",,,
2868,#GE16 is just around the corner. Make sure you're registered to vote ahead of polling day. Your vote counts!,,,
2869,"#Breaking144 80,000 more students registered to vote in General Election: Some 80,000 students ha...  #AceNewsDesk",,,
2870,Please vote,,,
2871,"As Irish election looms,most likely coalition: #Fine Gael+Labour+Inds+Renua unless Fianna Fáil can pull off surprise",,,
2872,"How'd your referendum go? Oh that's right, people vote against something, then you go ahead with it anyway.",,,
2873,"Catherine Murphy says #socdems are not interested in being ""a mudguard"" for bigger parties in government #ge16",,,
2874,Best Paddy Power #GE16 Bets. David McGuinness 5/1 Dublin West. Glenna Lynch 25/1 Dublin Bay South. Christy Burke 7/1 Dublin Central.,,,
2875,Ardfheis hears about Irish language group's call not to vote for Fine Gael,,,
2876,So who do you believe? The IMF or Enda #ge16  via @Independent_ie,,,
2877,"""we examine the failure to convince of the  merits of #eircode"" @TodaySOR today from 10, €50m wasted by @AlexWhiteTD  #GE16 #FIASCODE",,,
2878,Wet & windy day canvassing across #dubf - great to speak to so many loyal @labour voters #backingbrendan for #ge16,,,
2879,Should I laugh or cry? Feck it I'll laugh! [emoticon][emoticon][emoticon][emoticon][emoticon] We'll miss them all off Twitter after #GE16 [emoticon][emoticon] [emoticon][emoticon][emoticon][emoticon][emoticon],,,
2880,"An impeccable source has told me that Alan Kelly, Minister for Tipperary, brokered the deal between Lowry and the Blueshirts. #fgaf16 #GE16",,,
2881,Quite optimist really #MakeASmartVote #GE16,,,
2882,Best of luck to .@PaulDonnellySF and his team who are launching their #ge16 campaign in Clonsilla this evening #dubw,,,
2883,Imagine...,,,
2884,@walkforlife @counterpower5 these folk walk the talk #GE16 @RENUAIreland @FineGael @fiannafailparty @sinnfeinireland @labour onlyvoteprolife,,,
2885,Sums up the best little corrupt little country #ge16,,,
2886,One flew over the cuckoo's nest. #EndaOUT  #GE16 #Right2change #MyHomelessFamily #wealthdivide #Right2Water,,,
2887,Election could lead to volatility in Irish bonds,,,
2888,Essentially money laundering at very low rates of interest and no doubt sweetened with brown envelopes.,,,
2889,Joan Burton is facing a motion of no confidence next week & hope that follows a no confidence in FG&LAB Government #GE2016  #vinb  #twip,,,
2890,EXCLUSIVE @NewstalkFM investigation, Electoral register for #GE16 overstated by a minimum of half a million people,,
2891,Micheal Martin believes that he the HSE which he created is a good model?He signed the Troika agreement also. #twip #sameoldfiannafail #ge16,,,
2892,"An issue for doorsteps""....given gov acceptance and disregard for so many SLEEPING on them!! #GE16
2893,.@MichealMartinTD ""FF will end the politics and spin off FG which is failing health."" #af16 #ge16
2894,@ISPCCChildline thanks for inviting me. Looking forward to working with you all towards a brighter future for children and families. #GE16
2895,#vinb Politicians have destroyed this Nation. In #GE16 the 99% will elect another batch very soon. Citizens do THIS
2896,where as #FG should wait until ""POST"" election before doing any deals. Same thing in the end
2897,@M_MacCaoilte @Irishfunerals They'll have to try fair hard for the next few weeks !#GE16 #ballotboxnotthebomb
2898,Would this be considered negative campaigning by #FG to #FF ? #ge16
2899,@NWCI Manifesto for Women supported by 100 candidates #GE16 #repealthe8th
2900,""Who is more Delusional,Enda or Joan? #vinb #GE16",,,
2901,Have the Gardai questioned her over her law breaking?,,,
2902,Letter Irish Daily Mail 15th Jan. Election style posters 4 public meetings,,,
2903,Eminent womb warrior to contest #GE16. At last @davquinn finds a political icon to lead us to Iona #repealthe8th,,,
2904,For #FineGael power at any price remains the guiding principle in #GE16,,,
2905,#Burtonout asap if not sooner at #GE16. lol,,,
2906,A Kilkenny cat among the pigeons in #GE16 Best of luck to @PaddyJManning,,,
2907,@AodhBC @pppolitics @joannatuffytd I think Tuffy & Kenny are both under-rated. FG/LP should hold 2 and 2 to opposition. #GE16,,,
2908,Find your #GE16 candidates and their policies on Poleeto:,,,
2909,RTE POLL RESULTS!  #twip #marian #rtenews #cblive #vinb #GE16 #socdems #saturdayrte #rtept #UTVLive #talktojoe #rte,,,
2910,Full house in Howrh at launch of independent Senator @averilpower. #GE16,,,
2911,Where have we heard that before ?  Alarm bells #ge16 #socdems becoming like mainstream parties,,,
2912,Pat Rabbitte adds fuel to fire for February election date: Former Labour leader Pat Rabbitte has added to grow...,,,
2913,Students are ready to vote and are mobilised to act against fees #GE16,,,
2914,"Only 3 DAYS after Kenny saying  o negative campaigning"". 3 DAYS! Can't keep a promise long, eh?  #GE16",,,
2915,Finally childcare is on the political agenda - let's hope it stays there during and after the #GE16,,,
2916,"Hang on a minute...was that it? Where's the speech? What on earth has become of the ""Soldiers of Destiny""? So sad. #af16 @AlvaghCronin #GE16",,,
2917,"@Yah_Reed @mseuca thing about eu referendums, the result never reflects the vote (see Portugal, Ireland, The Netherlands) it's pointless",,,
2918,#vinb #cblive Serious backdrop to our General Election #ge16 ?  Global recession fears mount amid market turbulence,,,
2919,Ireland risks being next euro zone victim of political uncertainty - Reuters -,,,
2920,This government have recently discovered regions outside Dublin must be election time. #AF16 #GE16 #ReadyToGovern,,,
2921,3 Neighbours who had signs on windows objecting to Irish Water got no metres are Irish Water avoiding confrontation weeks ahead of election?,,,
2922,Labour are taking over #af16 as well as @FineGael #ge16,,,
2923,No sign of the Apple decision emerging any time soon...odds on now will be after general election,,,
2924,"@kavanagh_jen @fionamacky I got blocked too. She's definitely @finegael alright, they don't like to answer questions. #GE16",,,
2925,It's now more difficult for Irish journalists to hold those in powerful positions to account  #GSOC #spying #GE16,,,
2926,"The Post Office is the heart, soul and engine of the rural community. Protection of the PO network is a crucial issue. #FiannaFail #ge16",,,
2927,This wd be like getting Craig Whyte to run your football club  Jamie Bryson leads Ruth Patterson election campaign,,,
2928,@naomicampbell @beyonce Because Europe needs #LOVE #GE2016 #EUref #LeaveEU #LabourLEAVE #BRexit  #VoteLABOUR UK=OK!,,,
2929,Minister @AodhanORiordain with some of his future voters. All about jobs. #ge16,,,
2930,"Focusing on #dublinbaynorth, a new blog on #GE16 @changeisuptoyou @DeirdreHeney @sean_haughey @StephanieBRegan",,,
2931,"Looking to a likely February election in Ireland, @ProfTimBale speaks to the @IrishTimes about possible outcomes:",,,
2932,So @labour have a solution to the childcare crisis! Pity they didn't implement it while in Govt for last 5 years... #GE16 #brokenpromises,,,
2933,"Would Senator @LorHiggins's Bill, if enacted, have spared the Environment minister from such death threats?   #GE16",,,
2934,Noel McCarthy's WhichCandidate profile  #ge16 #CorkEast @NoelMcCarthyFG @FineGael,,,
2935,Fine Gael candidate @campaignforkate has produced a 12-page newspaper for her #ge16 campaign,,,
2936,The FG/Lab solution to stopping Armed robbery of the rural post offices is to close them. #ge16,,,
2937,Enda is a liar. Only interested in making money for his mate Denis. #GE16,,,
2938,"You can be sure of that, but the People "" Won't get fooled again"" Tick, Tock to #GE16.! Vote left.!",,,
2939,Interesting to see the hype around the @greenparty_ie back in Ireland tonight. They need to prove themselves again in #ge16 - hope they can.,,,
2940,Who am I supposed to vote for everyone is awful #ge16,,,
2941,More mew politics from Fine Gael: Kenny refuses 11 chances to rule out Lowry as a likely kingmaker  @FineGael,,,
2942,"461 officially declared #GE16 candidates so far. 357 are party candidates, 104 are independent.",,,
2943,"We've heard enough rhetoric"" #NoDoctorNoVillage campaign to run GP candidate in #GE2016  -
2944,RTE Primetime seems a Gov plan to put USC on #GE16 public discourse instead of other issues.For balance do sums on @RENUAIreland Flat Tax.
2945,Fianna Fail claim to be the party of Enterprise is false. They're the party of bloated government and cowboy capitalism #af16 #ge16
2946,@HoiSinCrispyOwl absolutely. All to play for #GE16
2947,Over 700 families homeless in a nation of under 4 million people. Remember that at #GE16.  #MyHomelessFamily
2948,""David Begg is uniquely qualified for the role, with his background supporting workers, and his Central Bank board membership. #ge16",,,
2949,"@AodhanORiordain love the""access to SNA"" bit doesn't help a non verbal child with DS in mainstream school much #GE16",,,
2950,"A mass movement, we are coming for #GE16  For a fairer equal Ireland #Right2Water",,,
2951,#right2water #jan23rd #not1pipe They all failed us. FG LAB FF & Greens Vote them out #GE16 Give our country a chance,,,
2952,@TimForde @daraghobrien You'll have the chance to askLike rats leaving the #sinkingship that's #Finegaelness for ya #GE16,,,
2953,"Ok, Can we make Gene Kerrigan President? Give him a knighthood, or comedy award or something. #GE16 #Labour  ",,,
2954,"#vinb I hope the public come out in force for #GE16""r The scent of change and ownership is strong. 1916 anniversary, our country, our time",,,
2955,"Is Sinn Féin the only political party (or army) to employ bots on twitter? Shinnerbots, but none other? #ge16 #Marian",,,
2956,Petrol and diesel prices fall under @Labour. It's all about jobs. #GE16,,,
2957,Change this picture people! Vote #Right2change,,,
2958,@ShaneBeattyKFM we all have a headache & the election hasn't even been called #fg #lab #ff #ge16,,,
2959,@fi_neville @IrishRugby I know... It's time @EndaKennyTD called it. We need to plan Twickenham #6nations #GE16,,,
2960,"Dont vote for #stability we need change even #revolution - stabilty = more of the same, who wants that? #labour #finegael #fiannafail #ge16",,,
2961,@SeamusConboy @cbolgerr Bit of a men's shed convention. @fiannafailparty the anti choice party a cold house for women? #GE16 #repealthe8th,,,
2962,Frances Fitzgerald will be in studio on @TodaySOR this morning. #Gsoc #GE16,,,
2963,them yourself soon #GE16 It's an extra taxation that all incumbents avail of.,,,
2964,@TomLyonsBiz @sundaybusiness Would #Enda prefer #Drumm to stay put until after #GE16?,,,
2965,Support for Ireland's ruling coalition falls as election looms,,,
2966,And we're off! Delighted to have launched my #ge16 election campaign in Clonsilla this evening. Pls RT. #dubw,,,
2967,#FG candidate excuses pre election election posters by blaming @DubCityCouncil inefficiencies #GE16,,,
2968,@SeanD4change I'll vote for any party that offers tax refunds for people who don't get #irishwater #auction2016 #ge16 @PaulDonnellySF,,,
2969,MLCG_Stock: #Marijuana #WEED Ireland risks being next euro zone victim of political uncertain...  ...,,,
2970,@rtenews Pie in the sky stuff! he's so arrogant. The #Irish people will decide #GE16.,,,
2971,"Some wild reporting, but here's my take on it #GE16",,,
2972,Will be raising homelessness at #stand4justice #ge16 in Mansion Hse shortly.Other spkrs include Minister for Equality @rtenews @IrishTimes,,,
2973,THE MOOD OF THE COUNTRY IS SWITCHING ..... #Services MELTDOWN & THEY HAVE RUN OUT OF EXCUSES ... #vinb #dail #twip,,,
2974,Would be great for Sean! RT: Colm Keaveney to lose his Galway East seat @BreakfastNT #GE16,,,
2975,Rumour going round the political circles that FG focus groups & internal polls are absolutely shocking. Roll on #ge16 @FineGael #vinb #rte,,,
2976,"I marched today with concerned citizens and felt great. Count the marching, not the standing. #Right2Water #GE16",,,
2977,That first item on the agenda...  via @CedarLoungeRev #ge16,,,
2978,General Election 2016 - where do the candidates stand on animal cruelty issues?:  #GE16,,,
2979,During a fag break Anti Austerity Alliance TD Thinslice Murphy said we could learn a lot from an angular tax regime. #ge16,,,
2980,Take a parachute and jump ,) #SoftLanding #GE16,,
2981,"We have brought the #disableinequality campaign to the West, and great discussion is taking place now #ge16",,,
2982,"As I've mind made up in terms of 1st, 2nd, & 3rd preferences, I look forward to being convinced for the rest [emoticon] #ge16",,,
2983,Insiders convinced Eircode not #ge16 issue. What's few €100m annually in opportunity costs?,,,
2984,"Equal opportunities for all, right? #VoteGreen2016 #GE16",,,
2985,"Speaking at a greenhouse in Glenties, Fine Gael Senator Cliodhna MacEoghain called for Operation Transformation. #ge16",,,
2986,"600,000 people living in Ireland have a disability- this is a political constituency bigger than Connaught! Let's tell our stories. #ge16",,,
2987,Media reporting this today as news! Where have they been?  #inequality #GE16 #Right2Change,,,
2988,a year since Alan Kelly appeared in roscrea with a new school sign. nothing done since. same in clonmore,,,
2989,Fabulous! Well done to whoever it is #GE16 #FemGen @NWCI,,,
2990,Looking forward to @Pam_Kearns' fundraiser tonight. #ge16 #dubsw,,,
